SATKER;TGL_DIFF;UP;PAGU;REALISASI;PAGU52;REAL52;PAGU53;REAL53;REALGUP
418413;21;3000000;357356000;185620186;187250000;100861500;0;0;3000000
424220;30;12000000;6709344000;4784043449;1413630000;669452373;243500000;232500000;7866000
7123;8;30000000;7922868000;3912402734;1650412000;548595773;7000000;0;28971300
686250;6;440000000;47306926000;21653421897;34318902000;12682999448;0;0;49733778
641525;7;30000000;33146029000;19537907988;12336543000;5945265509;0;0;15444645
440552;8;60000000;9784893000;5272544768;1897510000;828287400;0;0;30896000
574352;10;8000000;1660611000;886779274;569154000;260613000;28000000;28000000;8000000
418897;13;7500000;1640194000;1211527755;789404000;532367000;32000000;31850000;7498000
417641;13;30600000;8636007000;4134156493;1864327000;890881041;207000000;0;19305000
410574;6;120000000;12933145000;7153145110;6165714000;3691440715;284993000;0;119375000
527961;6;25000000;1719478000;933978256;1297015000;608327256;244495000;233730000;21921333
641635;7;600000000;1,82192E+11;1,12528E+11;47933482000;23800819424;0;0;555766800
654886;7;300000000;75846139000;46610823617;19774735000;9836935243;0;0;266903600
654872;9;300000000;36420431000;23545960499;12070614000;6389938032;0;0;288360000
418009;11;75000000;9905622000;4283235841;9905622000;4283235841;0;0;8440000
403409;21;10000000;244443000;95922840;244443000;95922840;0;0;7794000
417641;7;30600000;8636007000;4134156493;1864327000;890881041;207000000;0;23449560
418511;33;2900000;580042000;305031218;160850000;63468000;0;0;2900000
665307;7;240000000;44341528000;28453518761;13920948000;7922027979;0;0;240000000
498092;6;51000000;1,2675E+11;21456548627;1750000000;666433827;1,25E+11;20790114800;50895000
632009;9;30000000;2278249000;1626543031;1619744000;852839263;100000000;99166000;30000000
656600;20;21000000;2645913000;1333322588;814350000;221724645;0;0;20900900
309374;13;7000000;6220190000;3174630435;1022752000;444932300;73210000;69000000;7000000
418440;1;12270300;6143820000;3489692802;1006723000;582801300;47001000;46990000;12270300
672970;2;4000000;57383000;32957900;57383000;32957900;0;0;4000000
401833;6;20000000;2886183000;1566745797;984940000;492703250;0;0;14635000
622372;23;150000000;16209129000;8260051862;7439281000;3977119627;1600000000;450167554;142009616
449488;6;39000000;85667342000;49826983987;23741418000;11247204149;53511175000;33448594418;36021695
7123;7;30000000;7922868000;3912402734;1650412000;548595773;7000000;0;26269536
672952;22;18000000;5792448000;3330816176;1701068000;1077105507;77500000;0;13885500
401819;25;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;112000000
98963;27;60000000;5860182000;3266147268;1810026000;974570597;77500000;77150000;59810582
98938;13;90000000;27638082000;17767097336;4059302000;2414218627;280000000;279000000;45199052
406488;13;30000000;7723547000;4609175555;4806422000;2444561767;0;0;29997857
653699;14;20000000;2138839000;1257383376;914310000;564116572;32000000;21886000;14132289
666506;14;350000;265024000;159768207;50500000;26600000;0;0;350000
537880;9;42000000;1841932000;871491494;1841932000;871491494;0;0;32746260
111905;20;3000000;6625054000;3924848455;279580000;140890000;36000000;35850000;1500000
119022;20;100000000;2371597000;899953584;2371597000;899953584;0;0;96390000
672969;2;20000000;3967705000;2307741360;1405737000;869564696;87500000;84250000;19944827
99233;29;20000000;295828000;101421919;295828000;101421919;0;0;11949000
440557;30;1000000;172960000;89876725;55190000;24379100;0;0;924800
650130;15;15000000;2214614000;1334739644;765890000;467756000;361730000;321700000;15000000
403709;27;80000000;1837647000;842150073;1781487000;800150073;56160000;42000000;66900217
641525;28;30000000;33146029000;19537907988;12336543000;5945265509;0;0;29697500
641567;13;150000000;27609379000;14817227560;16664508000;8884461733;0;0;145361000
527933;13;60000000;4060727000;2198384084;2322040000;1203672084;984043000;653728000;37488620
506126;16;60000000;1234115000;649161160;1234115000;649161160;0;0;48992300
597502;20;4000000;1468816000;711318644;525435000;238956000;24165000;15665000;8000000
561541;6;90000000;10661579000;5486002291;3159928000;1336018942;351462000;0;46808980
418374;15;39000000;9163495000;6418899210;1613048000;968666000;375000000;363115000;39000000
506126;13;60000000;1234115000;649161160;1234115000;649161160;0;0;35600000
99226;14;30000000;617252000;345979920;617252000;345979920;0;0;26495850
685695;15;300000000;5,75404E+11;4,31287E+11;49235629000;27996861450;191300000;191300000;270145250
418493;18;20000000;5708896000;2877676297;847208000;401486000;107000000;107000000;20000000
650126;19;12000000;2668997000;1512774895;723518000;454272491;32000000;31850000;11551642
675102;26;1850000;1299555000;670298638;433418000;222945580;34000000;34000000;1850000
641656;26;300000000;75762340000;45345152128;22353253000;10465609693;0;0;299342750
653701;27;15000000;23277185000;14308538247;325233000;137125600;36000000;33931000;9999000
505786;5;60000000;15224207000;8020058802;13880567000;7066009082;1343640000;954049720;59970000
681508;27;6000000;6136586000;2344755701;1455290000;642465000;1750000000;102382850;2000000
632013;22;54000000;1746355000;1222461302;1213802000;425367231;150000000;150000000;39954796
672851;23;15000000;4405499000;1939111643;2071211000;883098801;676595000;44128050;10133069
669055;28;30000000;7560088000;3359492366;6018061000;2698288647;76177000;0;20622808
650117;28;3600000;471454000;237910535;193250000;85076575;0;0;3459269
7233;23;36000000;5334731000;3414744914;1478445000;578813159;7000000;7000000;27818568
418459;29;1000000;807206000;474509818;202160000;151610000;0;0;500000
119132;22;102000000;10388165000;5017836635;10388165000;5017836635;0;0;94313900
406494;6;45000000;9816496000;5450292230;5461321000;2802257227;0;0;44969760
418425;17;20000000;2209540000;1288911129;836436000;464356134;32000000;31975000;19100441
656595;28;20000000;3185200000;1765138047;830496000;277964596;0;0;12920350
418375;28;6000000;1040950000;588257873;229940000;100610926;0;0;3084950
119138;1;34200000;862800000;614150057;862800000;614150057;0;0;6380000
672969;5;20000000;3967705000;2307741360;1405737000;869564696;87500000;84250000;18133880
424239;7;18000000;5885015000;3653059353;975148000;622599190;120000000;119946000;18000000
683589;8;60000000;18405787000;12085351116;13842184000;9130578565;0;0;59730451
678370;23;60000000;7362354000;4031932459;1824856000;995141345;0;0;52970000
650112;23;16800000;2067775000;1113395426;788860000;429396804;32000000;31690000;16294645
428211;27;90000000;21486700000;12153060753;9418729000;3837908188;50000000;44760000;48039913
527975;22;20000000;1797436000;736885303;1149744000;596154303;445220000;45900000;18071782
98942;5;42000000;18877945000;11957244758;2803926000;1571109751;443000000;391654000;41252591
575968;19;25500000;4838164000;2932167860;802560000;439490000;245800000;75000000;25500000
418353;52;60000000;8173880000;4439068061;3875849000;1863592678;334500000;330554000;34992967
7172;28;80000000;8970219000;4962434303;2590098000;1265863939;207000000;7000000;79999967
498097;29;120000000;3,25157E+11;97720895102;9048000000;1435597850;3,16109E+11;96285297252;95387600
424245;30;30000000;6678704000;4150150268;1019108000;435100000;296700000;153300000;30000000
656595;35;20000000;3185200000;1765138047;830496000;277964596;0;0;12548000
650112;35;16800000;2067775000;1113395426;788860000;429396804;32000000;31690000;16356657
401819;4;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;215633925
426072;5;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;20006500
119036;9;6000000;552941000;108622966;552941000;108622966;0;0;5822800
418508;10;36000000;9517075000;4932123426;2402640000;946785344;0;0;36000000
652958;15;60000000;14537592000;8376667907;9517456000;5204788073;0;0;59992400
686503;15;60000000;2343038000;1261660526;1577414000;579347000;0;0;51010000
401833;16;20000000;2886183000;1566745797;984940000;492703250;0;0;18000000
401943;14;34800000;26641067000;3302253044;1051444000;512088721;23538000000;1099117347;34070889
402251;6;27000000;3506544000;2529231912;1122784000;813946631;10000000;9900000;27000000
426072;8;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;20324880
650829;8;22000000;11329738000;7433103382;1078933000;559684500;0;0;12271875
418513;12;20000000;5270384000;2691966097;1028161000;495117797;245238000;129038000;19983400
418374;14;39000000;9163495000;6418899210;1613048000;968666000;375000000;363115000;39000000
666504;15;1200000;2445814000;1466597034;215027000;177560000;0;0;1200000
679482;28;80000000;16196004000;9254174006;4608362000;1465726595;0;0;77111855
402252;5;5000000;199500000;174450000;199500000;174450000;0;0;4900000
418522;7;6000000;2268381000;1436940894;780844000;452273395;32000000;32000000;4238435
98984;6;60000000;5141543000;2711876772;1592832000;999725043;91000000;91000000;42473881
418009;7;75000000;9905622000;4283235841;9905622000;4283235841;0;0;36060000
400944;11;60000000;8749455000;4696853575;5249427000;2901068378;99028000;67289000;42535800
631118;7;48000000;2,53912E+11;1,15842E+11;1,77043E+11;57001491568;76868726000;58840801899;47913625
641681;7;400000000;74095791000;38697340127;18880388000;9304817820;746000000;323822290;243449500
426072;11;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;25625000
428270;14;30000000;7333696000;4812068317;3924619000;2628025022;0;0;26061700
597516;20;10200000;2915978000;1456235732;519950000;249050000;35500000;35477000;10200000
449752;21;120000000;11329222000;6834322670;3807463000;1666327895;397834000;0;62084077
632013;27;54000000;1746355000;1222461302;1213802000;425367231;150000000;150000000;53062041
425369;7;210000000;25085746000;17163909588;14975121000;10131211128;1828000000;1424096500;119406612
537894;30;54000000;1743078000;947173527;1743078000;947173527;0;0;40223972
350172;29;25000000;1934749000;185361000;1934749000;185361000;0;0;25000000
440552;29;60000000;9784893000;5272544768;1897510000;828287400;0;0;60000000
110098;29;10000000;450000000;61703300;450000000;61703300;0;0;9470000
402273;35;42000000;4938056000;2600145370;1310360000;675725546;10000000;10000000;32085630
417641;15;30600000;8636007000;4134156493;1864327000;890881041;207000000;0;28850000
98991;20;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;28956000
7190;5;75000000;6117288000;3501845841;1951575000;914856300;7000000;0;69881000
352638;6;300000000;24745086000;19905662759;8199685000;3140554039;0;0;217099611
418311;21;60000000;1728655000;1007213892;1728655000;1007213892;0;0;60000000
418355;27;10200000;1528162000;901058906;516700000;373976349;0;0;5674900
119137;5;470000000;29462430000;9361416969;29462430000;9361416969;0;0;101508500
406494;6;45000000;9816496000;5450292230;5461321000;2802257227;0;0;41397500
506126;14;60000000;1234115000;649161160;1234115000;649161160;0;0;58340936
418304;17;240000000;1,5944E+11;60790494477;51227421000;20107484296;1,04427E+11;38406842157;229936510
641642;6;400000000;71436952000;43720890118;21787543000;11597314457;0;0;276505000
650117;16;3600000;471454000;237910535;193250000;85076575;0;0;2747117
424220;12;12000000;6709344000;4784043449;1413630000;669452373;243500000;232500000;10589200
665307;13;240000000;44341528000;28453518761;13920948000;7922027979;0;0;239821750
119133;20;102000000;32323336000;2459927309;32323336000;2459927309;0;0;89745489
597541;26;45000000;4164040000;2316611666;1207608000;573189928;70000000;49913000;44228490
406420;27;51000000;16445313000;9119246783;12046631000;6161983280;0;0;50975171
497733;27;42000000;12824015000;7119264355;7067434000;3564337420;170000000;86836500;28168779
418897;13;7500000;1640194000;1211527755;789404000;532367000;32000000;31850000;7500000
525296;24;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;91355099
424951;19;20000000;4489183000;2497267889;793848000;384192608;99000000;99000000;20000000
109118;24;99900000;22165765000;13581479516;13781814000;8651112338;50000000;31469911;99900000
406369;1;60000000;7451461000;5458474402;2169547000;1276733718;100000000;100000000;60000000
413293;1;180000000;44302886000;21749905012;23607300000;10390626997;2591141000;1194936200;127020964
402252;9;5000000;199500000;174450000;199500000;174450000;0;0;3500000
648779;11;36000000;1455858000;816126920;1176671000;612397920;101995000;101702000;19706535
98970;11;40000000;6857603000;4279822186;2040923000;1321102522;114000000;79238000;39981000
686250;4;440000000;47306926000;21653421897;34318902000;12682999448;0;0;146147977
561541;12;90000000;10661579000;5486002291;3159928000;1336018942;351462000;0;72045382
237814;7;210000000;17580691000;8179549461;12418998000;5034242708;0;0;162428200
449752;21;120000000;11329222000;6834322670;3807463000;1666327895;397834000;0;80311018
506126;22;60000000;1234115000;649161160;1234115000;649161160;0;0;30014700
686250;2;440000000;47306926000;21653421897;34318902000;12682999448;0;0;19947530
111714;7;300000000;43581925000;26547544567;13186783000;7056559554;0;0;265705600
119004;7;75000000;1111575000;611124935;1111575000;611124935;0;0;71090000
99232;13;18000000;331200000;190339340;331200000;190339340;0;0;14391000
574370;22;15000000;2105071000;1067596367;697278000;325588000;58800000;33000000;14224000
650112;28;16800000;2067775000;1113395426;788860000;429396804;32000000;31690000;15197911
650113;20;19800000;4517989000;2265231423;900035000;450806862;19500000;19468000;17116408
119081;16;51000000;1059608000;746916753;1059608000;746916753;0;0;40970000
653699;26;20000000;2138839000;1257383376;914310000;564116572;32000000;21886000;19664150
402273;26;42000000;4938056000;2600145370;1310360000;675725546;10000000;10000000;30092013
111071;26;500000;573877000;306349779;96600000;57230000;0;0;500000
597537;29;2000000;1783508000;1013792769;597462000;267419609;83490000;83468500;1841291
597494;9;19300000;3273605000;1582191703;1333880000;576285600;12000000;0;19300000
408143;11;60000000;10797007000;6057234432;5580386000;2675268891;71888000;69947000;46489051
7296;18;60000000;10151885000;5553843121;2243977000;851705445;207000000;7000000;59844212
309374;12;7000000;6220190000;3174630435;1022752000;444932300;73210000;69000000;7000000
408820;26;6000000;214073000;120138800;214073000;120138800;0;0;5411600
237788;22;90000000;15079783000;8835880280;8091986000;4322898007;761120000;653108000;89987769
7123;14;30000000;7922868000;3912402734;1650412000;548595773;7000000;0;27693750
527940;15;30000000;1617258000;837392623;1158194000;639014623;0;0;15216354
672851;18;15000000;4405499000;1939111643;2071211000;883098801;676595000;44128050;10439173
401945;18;24000000;25065176000;2780372815;937029000;529973182;22104293000;1080746492;23997127
402639;19;13000000;153000000;107630000;153000000;107630000;0;0;12450000
402252;8;5000000;199500000;174450000;199500000;174450000;0;0;5000000
411702;8;60000000;5169044000;2821587584;5169044000;2821587584;0;0;40893900
98942;5;42000000;18877945000;11957244758;2803926000;1571109751;443000000;391654000;41978600
402252;5;5000000;199500000;174450000;199500000;174450000;0;0;5000000
414540;5;120000000;19065522000;8998344901;11350732000;4799106399;1032400000;697045705;106457200
418513;6;20000000;5270384000;2691966097;1028161000;495117797;245238000;129038000;19986500
7123;7;30000000;7922868000;3912402734;1650412000;548595773;7000000;0;28493100
682914;8;60000000;1870653000;989775156;1870653000;989775156;0;0;34740960
